SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,
seq_1000_44,499500,6035500,165311350,1185000,8701,364900,4888,121400,4924,134200,
seq_1000_45,499500,6856300,165562171,1190400,8705,366700,4993,124700,4645,132400,
seq_1000_46,499500,5700400,165818856,1682600,8694,372200,5679,125000,4830,135400,
seq_1000_47,499500,5433100,166069383,1192600,8726,671600,6078,173300,4771,136100,
seq_1000_48,499500,5966000,166315509,1171100,8718,364300,5178,125600,5527,143500,
seq_1000_49,499500,5174500,166569576,1208700,8711,370600,4916,122200,4329,137000,
seq_1000_50,499500,6293700,166808115,1135000,8719,366800,5517,124100,4773,133700,
seq_1000_51,499500,5930900,167050724,1179900,8729,371800,5634,126500,5092,135400,
seq_1000_52,499500,6964000,167306704,1474600,8689,367700,5508,123100,5534,138100,
seq_1000_53,499500,6031100,167560379,1201000,8706,363000,5865,126100,5667,137400,
seq_1000_54,499500,6360800,167816285,1214500,8682,443200,4829,122800,5179,138300,
seq_1000_55,499500,6520500,168072036,1210800,8710,363100,4788,124100,5315,135500,
seq_1000_56,499500,6265900,168316167,2122100,8674,415400,5039,124000,4672,135600,
seq_1000_57,499500,5323700,168569527,1199000,8705,364000,4685,118800,4614,510800,
seq_1000_58,499500,5243500,168815942,1215700,8731,370700,4977,122900,5111,134800,
seq_1000_59,499500,7123400,169055351,1144500,8714,364500,5593,131800,5354,135000,
seq_1000_60,499500,6304900,169308939,1199900,8683,362700,6166,130500,5171,135300,
seq_1000_61,499500,5076100,169559660,1187500,8706,365900,5502,124700,5603,137500,
seq_1000_62,499500,5029100,169810344,1189700,8717,361800,6302,132700,4941,135800,
seq_1000_63,499500,7277000,170062591,1197900,8681,365700,5399,124800,5585,137800,
seq_1000_64,499500,6905700,170315677,1199400,8710,362400,5171,122500,5580,140800,
seq_1000_65,499500,6031600,170568227,1219700,8740,373800,5037,124600,5526,135700,
seq_1000_66,499500,5433200,170816103,1615800,8723,394100,5198,164200,5737,193900,
seq_1000_67,499500,5462800,171064330,1184100,8716,371700,5908,126700,4724,133800,
seq_1000_68,499500,5405200,171306161,1314400,8704,364700,4485,121600,4626,132600,
seq_1000_69,499500,4955900,171556337,1186600,8687,366400,5416,124700,5318,137000,
seq_1000_70,499500,5423800,171809952,1206000,8675,364000,5535,129800,5426,137900,
seq_1000_71,499500,6532800,172061730,1193200,8725,367400,4900,121200,4875,133700,
seq_1000_72,499500,6049600,172306163,1159600,8706,363100,8443,136000,5351,136000,
seq_1000_73,499500,5831900,172547779,1144500,8710,361900,4897,122300,5540,139200,
seq_1000_74,499500,5418300,172791042,1810500,8701,411700,5602,151800,5230,161300,
seq_1000_75,499500,5157000,173037089,1164300,8688,362500,4306,118300,5311,137200,
seq_1000_76,499500,6686300,173291365,1208600,8713,363100,4663,119900,5162,136200,
seq_1000_77,499500,6293200,173543769,1195800,8723,366700,5329,122200,7206,144400,
seq_1000_78,499500,5915700,173786714,1190400,8689,363500,5830,127000,4996,135500,
seq_1000_79,499500,5117100,174039684,1201700,8697,366500,4558,122500,5450,134600,
seq_1000_80,499500,6355300,174291127,1212500,8678,366500,4667,121200,4924,135800,
seq_1000_81,499500,6198100,174543231,1197300,8732,372900,4927,123000,5110,137400,
seq_1000_82,499500,6240300,174796159,1197100,8723,414400,6079,124100,4784,131700,
seq_1000_83,499500,6673000,175049907,1206700,8726,375800,6068,127200,5118,136500,
seq_1000_84,499500,7920400,175296404,1188400,8723,365700,5517,125000,5323,136300,
seq_1000_85,499500,6223400,175535194,1282900,8702,366800,4595,123800,5802,152400,
seq_1000_86,499500,5234200,175784275,1513000,8704,629800,4900,239900,4496,131200,
seq_1000_87,499500,5636700,176031393,1188200,8730,363900,5765,125700,5441,135100,
seq_1000_88,499500,5460800,176274048,1347300,8711,363300,4857,121200,4787,134500,
seq_1000_89,499500,5317100,176529116,1210400,8720,362500,5874,124300,5316,135400,
seq_1000_90,499500,6134700,176777738,1178100,8733,375100,5469,124100,5545,186300,
seq_1000_91,499500,5269100,177029167,1193400,8714,362800,4586,121300,5533,291600,
seq_1000_92,499500,6316000,177273832,2234800,8730,994100,5756,190300,5391,216400,
seq_1000_93,499500,5252100,177517170,1153700,8690,515700,5603,170500,4717,132800,
seq_1000_94,499500,6747400,177764333,1175200,8742,363400,4701,121700,6222,140500,
seq_1000_95,499500,6040800,178011418,1190600,8697,370800,5868,127300,4445,132700,
seq_1000_96,499500,6005800,178262714,1207200,8709,361100,4936,124400,5204,135900,
seq_1000_97,499500,6513400,178502330,1481900,8671,365600,5690,120500,5280,136600,
seq_1000_98,499500,4915300,178757403,1216500,8706,744300,5858,168300,6058,206600,
seq_1000_99,499500,7400400,179004335,1653300,8703,514900,6106,180500,5399,156400,
seq_1050_0,550725,6151400,179282124,1320600,9224,603900,6247,185700,4634,194200,
seq_1050_1,550725,5928700,179561590,1324000,9207,384400,4420,458700,5070,147300,
seq_1050_2,550725,7022600,179835996,2990900,9220,449800,5302,178400,6266,231300,
seq_1050_3,550725,5797300,180121235,1378700,9222,863400,4618,178100,5369,207500,
seq_1050_4,550725,5779200,180397199,1307100,9210,383900,5791,130400,5294,141700,
seq_1050_5,550725,6223500,180666757,1277100,9217,391700,5952,130300,5791,144400,
seq_1050_6,550725,6652100,180931875,1260000,9212,385800,6263,136900,5836,147900,
seq_1050_7,550725,5745400,181214247,1339000,9215,395600,5317,129100,4666,141600,
seq_1050_8,550725,5869500,181496414,1345700,9203,391600,5588,132000,5323,142600,
seq_1050_9,550725,5969300,181767409,1288500,9218,394300,5057,130400,6929,147100,
seq_1050_10,550725,6655000,182039471,1287300,9194,664200,5049,132800,6702,147600,
seq_1050_11,550725,8045600,182307191,1271800,9185,387400,4509,126900,5544,143700,
seq_1050_12,550725,5856300,182584831,1319200,9222,387900,5922,132200,5788,144000,
seq_1050_13,550725,6325400,182862956,1674800,9209,411700,6049,133200,6393,147200,
seq_1050_14,550725,5791400,183148803,1361800,9209,412200,5645,133500,4924,141500,
seq_1050_15,550725,7220400,183412211,1487500,9243,393400,5536,130700,5228,143600,
seq_1050_16,550725,6050400,183679258,1267500,9209,390800,5197,130100,5530,148000,
seq_1050_17,550725,6948200,183951229,1291200,9243,383800,5930,133000,5234,147000,
seq_1050_18,550725,6843000,184223266,1286600,9189,385300,4962,125900,5353,144400,
seq_1050_19,550725,6473500,184505912,1373400,9193,497100,6588,134600,5934,147000,
seq_1050_20,550725,5908600,184784582,1322600,9223,384200,6238,133400,5845,148100,
seq_1050_21,550725,7378100,185052452,1278900,9216,389200,5183,130000,5818,143900,
seq_1050_22,550725,7362200,185335525,1357600,9219,385400,5262,131000,6304,146900,
seq_1050_23,550725,7284300,185607149,1303500,9224,386800,5662,130100,6351,154600,
seq_1050_24,550725,7729300,185878824,1289200,9216,393900,5610,131100,5230,141100,
seq_1050_25,550725,7113200,186152805,1357900,9236,385200,5809,157200,5842,141100,
seq_1050_26,550725,7285300,186434694,1365200,9234,397300,5741,134100,6093,143600,
seq_1050_27,550725,8178800,186706845,1295400,9209,386800,5386,129600,5065,139600,
seq_1050_28,550725,7063600,186976793,1288600,9254,392500,5607,130100,4978,143500,
seq_1050_29,550725,6495800,187252048,1305900,9275,386300,5039,128000,6796,147500,
seq_1050_30,550725,7655500,187530177,1319500,9194,389400,5069,128700,5959,143300,
seq_1050_31,550725,7269200,187798370,1279600,9255,387100,6921,136400,5816,145400,
seq_1050_32,550725,7660200,188068351,1279800,9212,386900,5241,126700,5951,146100,
seq_1050_33,550725,6650200,188339638,1286900,9238,384900,5630,129200,4741,145500,
seq_1050_34,550725,7360200,188619401,1336100,9220,388700,5787,129900,6059,143700,
seq_1050_35,550725,7057900,188895381,1310100,9203,563500,6596,136400,6092,146300,
seq_1050_36,550725,6319400,189171725,1535500,9235,386600,4568,132800,5865,144400,
seq_1050_37,550725,5780700,189462512,1819200,9216,755500,6145,499200,5929,144700,
seq_1050_38,550725,5833500,189734563,3443400,9175,395400,5580,128800,6091,143500,
seq_1050_39,550725,5790700,190019049,1943500,9224,384200,5196,130200,5256,143600,
seq_1050_40,550725,5839100,190306914,1433000,9224,727400,5122,169800,6332,238500,
seq_1050_41,550725,5622500,190587783,1463000,9218,383500,5720,132300,6119,146000,
seq_1050_42,550725,5930900,190863877,2176500,9174,573800,5063,135100,5728,145000,
seq_1050_43,550725,5805300,191139417,1428700,9214,394800,5216,131000,5374,142300,
seq_1050_44,550725,6773100,191423183,2313600,9234,404800,5410,130100,6273,146200,
seq_1050_45,550725,5919000,191690883,1270200,9175,395800,4977,128900,5011,140100,
seq_1050_46,550725,6826900,191976171,2519700,9183,385200,4494,123300,6139,145100,
seq_1050_47,550725,6052600,192242451,1273000,9232,391400,4522,129900,5944,146300,
seq_1050_48,550725,6185200,192518260,1312100,9237,386100,6036,134000,5453,144900,
seq_1050_49,550725,6068600,192784423,1271600,9208,394500,5227,127100,5060,148400,
seq_1050_50,550725,7064300,193059630,1398300,9220,383900,5490,128700,5181,141400,
seq_1050_51,550725,6998100,193348321,1391400,9217,390800,4985,130000,5910,144700,
seq_1050_52,550725,6613700,193619841,1291300,9181,385600,6456,136100,5672,144900,
seq_1050_53,550725,5685100,193898860,1326300,9227,387700,4581,127800,5325,143700,
seq_1050_54,550725,7738300,194183127,2676500,9207,613700,4842,176600,6025,225000,
seq_1050_55,550725,5791000,194454327,1291400,9235,385600,5844,127700,6024,145200,
seq_1050_56,550725,5649000,194727989,1302300,9237,386800,7388,135100,4645,141700,
seq_1050_57,550725,6536800,195001762,1301100,9197,382400,5828,131400,6171,143900,
seq_1050_58,550725,5886800,195268916,1307500,9216,383000,6174,131700,6553,149000,
seq_1050_59,550725,6148300,195544263,1306900,9198,385400,6028,130200,5664,142500,
seq_1050_60,550725,5941400,195823428,1357600,9221,385100,4652,130200,6122,145200,
seq_1050_61,550725,6394800,196098228,1305200,9211,390100,4886,126900,6485,149200,
seq_1050_62,550725,7112100,196373569,1337600,9233,383500,4823,128400,5755,144500,
seq_1050_63,550725,6381700,196657373,1372100,9211,384700,5912,131400,5039,143300,
seq_1050_64,550725,7530700,196937973,1330500,9212,529200,6342,135700,5739,146800,
seq_1050_65,550725,7383700,197215349,1321600,9249,559500,5437,129300,6309,143300,
seq_1050_66,550725,6729300,197477943,1252300,9226,394800,4789,333800,4764,201400,
seq_1050_67,550725,7037400,197753409,1441900,9228,408600,6343,133500,5571,151400,
seq_1050_68,550725,6863600,198028470,1304900,9210,530000,6167,133400,6563,148500,
seq_1050_69,550725,6733500,198303621,1846700,9237,386800,5757,130800,5302,140900,
seq_1050_70,550725,6670500,198577613,2476000,9202,469600,4661,129600,6310,146900,
seq_1050_71,550725,6879200,198855606,1325000,9266,391000,6008,132400,6155,143600,
seq_1050_72,550725,6688300,199130996,1473200,9167,389400,6482,138000,5982,143700,
seq_1050_73,550725,8103600,199410348,1334700,9200,387300,5044,133700,5318,142400,
seq_1050_74,550725,6969300,199683074,1602900,9189,385000,5256,156500,5700,143900,
seq_1050_75,550725,6700900,199954107,1614600,9210,387300,5471,126900,5236,141900,
seq_1050_76,550725,6135000,200220998,2123600,9224,383700,5774,133800,5991,148400,
seq_1050_77,550725,7088200,200485552,2194300,9216,540200,5646,130400,5715,145200,
seq_1050_78,550725,5838500,200755686,1279200,9200,722500,6862,182200,5538,213000,
seq_1050_79,550725,6023900,201019402,1252500,9227,383200,5682,130700,5915,167700,
seq_1050_80,550725,6450700,201293588,1303200,9217,393700,5782,131600,4968,143100,
seq_1050_81,550725,6315700,201571648,1326700,9227,387100,5161,129500,4976,147800,
seq_1050_82,550725,6448500,201836207,1472600,9234,394400,7314,137800,5550,140500,
seq_1050_83,550725,6094100,202110397,1302000,9237,385700,4806,126200,5912,146900,
seq_1050_84,550725,6387600,202383020,1299700,9200,386000,5105,133000,5072,141800,
seq_1050_85,550725,6639100,202665987,1343000,9190,389700,5288,128400,5798,149500,
seq_1050_86,550725,6178600,202946244,1386500,9218,386200,5476,132100,5216,143500,
seq_1050_87,550725,5960700,203223328,1316500,9231,393700,5737,134200,6043,144600,
seq_1050_88,550725,6821900,203498191,1303800,9234,384600,5496,130200,5105,140400,
seq_1050_89,550725,6748000,203782731,1351400,9194,394100,4662,125100,5018,145000,
seq_1050_90,550725,6017700,204062219,1337500,9246,383800,4836,128400,5810,152000,
seq_1050_91,550725,5877000,204341449,1325600,9227,1113400,6735,129900,6039,140900,
seq_1050_92,550725,5700200,204626287,1370100,9207,393200,5299,128800,5601,141400,
seq_1050_93,550725,6734900,204892728,1266100,9212,386300,5502,132200,4719,143600,
seq_1050_94,550725,6812600,205163470,1295200,9217,384400,4731,127400,6240,153900,
seq_1050_95,550725,6995700,205438845,1315200,9221,384300,6912,139200,5371,143100,
seq_1050_96,550725,7472400,205719410,1329900,9157,387100,5710,131300,4920,140500,
seq_1050_97,550725,7140500,205988688,1284300,9233,386600,5781,129400,5427,146200,
seq_1050_98,550725,6594500,206258130,1283100,9196,614300,4601,128100,4819,145800,
seq_1050_99,550725,7359300,206525065,1268000,9163,555200,6197,201800,6999,175600,
seq_1100_0,604450,8468400,206826982,1439200,9699,411300,5795,138000,5829,147400,
seq_1100_1,604450,7323400,207119361,36484600,9725,671700,4824,196700,6310,222400,
seq_1100_2,604450,10463500,207411319,2557400,9724,411600,5747,138300,5751,170800,
seq_1100_3,604450,6466800,207722700,1953100,9752,420300,6103,138600,5595,149700,
seq_1100_4,604450,6652700,208012467,2872200,9697,408000,6006,137700,6273,158200,
seq_1100_5,604450,7210400,208306711,1661600,9748,415700,6469,139300,5331,150700,
seq_1100_6,604450,8904200,208609171,1435800,9741,406000,6097,136900,5568,173600,
seq_1100_7,604450,7221100,208905891,1433100,9732,418900,6396,142400,6661,157400,
seq_1100_8,604450,9270100,209212126,1515100,9779,410800,6531,140100,6787,154800,
seq_1100_9,604450,7156900,209515355,1441400,9739,416500,6959,167500,6252,152900,
seq_1100_10,604450,7146900,209814309,1426400,9743,408500,6429,142700,5634,151500,
seq_1100_11,604450,7849500,210119177,1451000,9721,419700,6010,137700,6590,155300,
seq_1100_12,604450,8660400,210424981,1452300,9742,436000,5708,138000,6256,152700,
seq_1100_13,604450,6691100,210726921,1613400,9723,406700,5979,138800,5112,152900,
seq_1100_14,604450,6618900,211030603,1445500,9739,407000,5733,137300,7074,158900,
seq_1100_15,604450,7797000,211342879,1483100,9729,406300,5708,136500,4505,148800,
seq_1100_16,604450,6690800,211637809,1401000,9750,406500,6407,140500,6674,159100,
seq_1100_17,604450,6493800,211953686,1505300,9745,407000,4745,133700,6234,153300,
seq_1100_18,604450,7390500,212255783,1434600,9712,407200,6504,139000,5073,148300,
seq_1100_19,604450,6432800,212566533,1507500,9727,417500,5563,137200,5896,149900,
seq_1100_20,604450,7972600,212864592,1452700,9738,409100,6033,144500,5630,665100,
seq_1100_21,604450,8290900,213171954,1470100,9733,405700,5855,142600,4945,146300,
seq_1100_22,604450,9145100,213464441,1400300,9742,411400,5291,137200,5779,151300,
seq_1100_23,604450,8124400,213767581,1440000,9738,410100,6403,141100,7049,154100,
seq_1100_24,604450,6371700,214070217,1438900,9744,408300,4763,132500,5267,149400,
seq_1100_25,604450,9430200,214362124,1819800,9750,406300,6995,140300,6079,155100,
seq_1100_26,604450,6547200,214660736,1418300,9754,414100,5160,132200,6333,152900,
seq_1100_27,604450,6663500,214962166,1454600,9757,408000,7545,150800,5277,150000,
seq_1100_28,604450,7081700,215262548,1427600,9733,415900,6825,142700,5922,149400,
seq_1100_29,604450,6874700,215564099,1433400,9742,405600,5471,138100,7382,161200,
seq_1100_30,604450,6631100,215869064,1450200,9750,415900,6712,144700,6346,155200,
seq_1100_31,604450,7037000,216169438,1433500,9752,408900,6576,147200,6793,155200,
seq_1100_32,604450,6427400,216477592,1464700,9742,413100,7314,468900,7020,218700,
seq_1100_33,604450,6489400,216786235,1466100,9738,815200,5010,172400,7013,242800,
seq_1100_34,604450,6471600,217081441,1420900,9751,775900,5926,190800,5355,206100,
seq_1100_35,604450,6434800,217393762,1870800,9765,492600,6914,141100,5520,150900,
seq_1100_36,604450,6426300,217699283,2477900,9756,407500,7162,147900,6442,152700,
seq_1100_37,604450,6514900,217992969,2985600,9725,412900,5851,135100,6439,152700,
seq_1100_38,604450,6297800,218294196,2983500,9711,411500,6707,142000,6115,151400,
seq_1100_39,604450,7304600,218590661,1515100,9735,406900,5515,138000,5806,151300,
seq_1100_40,604450,7557100,218900646,1473300,9749,409400,6792,142900,6806,152400,
seq_1100_41,604450,7517900,219194534,1401400,9759,435900,6476,142000,5894,153500,
seq_1100_42,604450,7581900,219501989,1460900,9753,408000,5918,139300,5488,151900,
seq_1100_43,604450,7689400,219799672,1416900,9774,408500,5304,160000,7457,165900,
seq_1100_44,604450,7622900,220107957,1468400,9725,407200,6036,138700,5824,150900,
seq_1100_45,604450,7509100,220411466,1443200,9730,408300,5537,139600,5479,148600,
seq_1100_46,604450,7193100,220718709,1460700,9721,410000,4903,136000,6064,155300,
seq_1100_47,604450,8283400,221023727,1448900,9745,410100,5406,136500,5752,151300,
seq_1100_48,604450,6894200,221317015,1392100,9704,407700,6866,141200,6256,153000,
seq_1100_49,604450,7336800,221613703,1431500,9738,744500,6391,203400,6460,188200,
seq_1100_50,604450,7139100,221912947,1691200,9716,410000,6108,140900,6455,153400,
seq_1100_51,604450,7808700,222214738,1434100,9744,416500,6628,143000,7073,156600,
seq_1100_52,604450,8449200,222522016,1457100,9713,408300,6484,139600,6919,157600,
seq_1100_53,604450,8057000,222839882,1524500,9743,414900,6183,162400,6120,151100,
seq_1100_54,604450,8734900,223136537,1414200,9738,406800,5461,137600,7070,156700,
seq_1100_55,604450,6323600,223446743,1494500,9703,414900,5941,139800,5893,151500,
seq_1100_56,604450,7781100,223750445,1445900,9730,408300,6060,140400,6123,158400,
seq_1100_57,604450,8092000,224053720,1438900,9756,417700,6241,139700,6477,152300,
seq_1100_58,604450,7523500,224357547,1557400,9745,407600,5524,137300,5993,154000,
